% format: cloud_moves(cell_id, direction, yyyy, mm, dd, h).

cloud_at_1_4km_moves(1,e,2025,1,20,2).
cloud_at_1_4km_moves(2,ne,2025,1,20,2).
cloud_at_1_4km_moves(3,sw,2025,1,20,2).
cloud_at_1_4km_moves(4,w,2025,1,20,2).
cloud_at_1_4km_moves(5,nw,2025,1,20,2).
cloud_at_1_4km_moves(6,nw,2025,1,20,2).
cloud_at_1_4km_moves(7,nw,2025,1,20,2).
cloud_at_1_4km_moves(3,s,2025,1,20,3).
cloud_at_1_4km_moves(10,sw,2025,1,20,3).
cloud_at_1_4km_moves(6,nw,2025,1,20,3).
cloud_at_1_4km_moves(7,nw,2025,1,20,3).
cloud_at_1_4km_moves(11,w,2025,1,20,3).
cloud_at_1_4km_moves(3,e,2025,1,20,4).
cloud_at_1_4km_moves(10,w,2025,1,20,4).
cloud_at_1_4km_moves(6,n,2025,1,20,4).
cloud_at_1_4km_moves(7,nw,2025,1,20,4).
cloud_at_1_4km_moves(1,sw,2025,1,20,5).
cloud_at_1_4km_moves(3,e,2025,1,20,5).
cloud_at_1_4km_moves(12,w,2025,1,20,5).
cloud_at_1_4km_moves(10,w,2025,1,20,5).
cloud_at_1_4km_moves(7,nw,2025,1,20,5).
cloud_at_1_4km_moves(4,w,2025,1,20,5).
cloud_at_1_4km_moves(3,nw,2025,1,20,6).
cloud_at_1_4km_moves(12,w,2025,1,20,6).
cloud_at_1_4km_moves(7,nw,2025,1,20,6).
cloud_at_1_4km_moves(3,n,2025,1,20,7).
cloud_at_1_4km_moves(12,w,2025,1,20,7).
cloud_at_1_4km_moves(7,w,2025,1,20,7).
cloud_at_1_4km_moves(3,ne,2025,1,20,8).
cloud_at_1_4km_moves(13,nw,2025,1,20,8).
cloud_at_1_4km_moves(7,w,2025,1,20,8).
cloud_at_1_4km_moves(3,nw,2025,1,20,9).
cloud_at_1_4km_moves(13,w,2025,1,20,9).
cloud_at_1_4km_moves(7,nw,2025,1,20,9).
cloud_at_1_4km_moves(13,w,2025,1,20,10).
cloud_at_1_4km_moves(7,w,2025,1,20,10).
cloud_at_1_4km_moves(13,n,2025,1,20,11).
cloud_at_1_4km_moves(16,n,2025,1,20,12).
cloud_at_1_4km_moves(13,ne,2025,1,20,14).
cloud_at_1_4km_moves(17,nw,2025,1,20,14).
cloud_at_1_4km_moves(13,nw,2025,1,20,15).
cloud_at_1_4km_moves(17,se,2025,1,20,15).
cloud_at_1_4km_moves(13,w,2025,1,20,16).
cloud_at_1_4km_moves(17,w,2025,1,20,16).
cloud_at_1_4km_moves(19,e,2025,1,20,17).
cloud_at_1_4km_moves(13,nw,2025,1,20,17).
cloud_at_1_4km_moves(22,w,2025,1,20,19).
cloud_at_1_4km_moves(21,w,2025,1,20,19).
cloud_at_1_4km_moves(22,e,2025,1,20,20).
cloud_at_1_4km_moves(24,nw,2025,1,20,20).
cloud_at_1_4km_moves(21,n,2025,1,20,20).
cloud_at_1_4km_moves(21,n,2025,1,20,21).
cloud_at_1_4km_moves(25,sw,2025,1,20,21).
cloud_at_1_4km_moves(21,n,2025,1,20,22).
cloud_at_1_4km_moves(25,w,2025,1,20,22).
cloud_at_1_4km_moves(28,n,2025,1,20,22).
cloud_at_1_4km_moves(21,sw,2025,1,20,23).
cloud_at_1_4km_moves(25,w,2025,1,20,23).
cloud_at_1_4km_moves(29,nw,2025,1,20,23).
cloud_at_1_4km_moves(21,sw,2025,1,21,0).
cloud_at_1_4km_moves(25,w,2025,1,21,0).
cloud_at_1_4km_moves(30,e,2025,1,21,0).
cloud_at_1_4km_moves(21,e,2025,1,21,1).
cloud_at_1_4km_moves(25,nw,2025,1,21,1).
cloud_at_1_4km_moves(30,ne,2025,1,21,1).
cloud_at_1_4km_moves(33,se,2025,1,21,2).
